epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
137,33457.5,0.74043,0.446,0.87512,0.78276,0.52678,0.61434,0.41349,0.94489,0.63029,0.97832,0.000272224,0.000272224,0.000272224
138,33694.2,0.73225,0.44057,0.8746,0.76032,0.5485,0.61701,0.41173,0.94421,0.63022,0.97591,0.000268101,0.000268101,0.000268101
139,33931.4,0.73579,0.44388,0.87281,0.75961,0.53735,0.61164,0.41119,0.94194,0.6267,0.97663,0.000263978,0.000263978,0.000263978
140,34168.4,0.73306,0.44165,0.87521,0.73724,0.54999,0.61872,0.41509,0.93978,0.62477,0.97626,0.000259854,0.000259854,0.000259854
141,34404.9,0.7333,0.44057,0.87518,0.73918,0.55829,0.62198,0.41305,0.94506,0.6311,0.97963,0.000255731,0.000255731,0.000255731
142,34641.9,0.72833,0.43783,0.87351,0.7542,0.54955,0.62111,0.41376,0.94688,0.63024,0.98009,0.000251608,0.000251608,0.000251608
143,34879.1,0.72875,0.43675,0.87354,0.69756,0.56346,0.60866,0.40558,0.94752,0.62988,0.98184,0.000247484,0.000247484,0.000247484
144,35116.1,0.71786,0.43242,0.87039,0.69998,0.56371,0.61212,0.41015,0.94609,0.63029,0.98244,0.000243361,0.000243361,0.000243361
145,35352.2,0.7247,0.43673,0.87127,0.70997,0.57599,0.61754,0.41,0.94621,0.62682,0.98096,0.000239238,0.000239238,0.000239238
146,35588.8,0.72108,0.43311,0.87007,0.73131,0.56287,0.61734,0.40942,0.94417,0.62883,0.9802,0.000235114,0.000235114,0.000235114
147,35826,0.72231,0.43292,0.87049,0.74423,0.55196,0.61878,0.40798,0.94991,0.63236,0.98306,0.000230991,0.000230991,0.000230991
148,36061.8,0.7151,0.42736,0.86723,0.72788,0.57419,0.6228,0.41379,0.94801,0.63191,0.98218,0.000226868,0.000226868,0.000226868
149,36298.3,0.71804,0.42946,0.86898,0.7022,0.58664,0.62229,0.40975,0.94885,0.62617,0.98212,0.000222744,0.000222744,0.000222744
150,36536,0.71408,0.42772,0.86837,0.78536,0.56196,0.62621,0.41327,0.94585,0.62686,0.98074,0.000218621,0.000218621,0.000218621
151,36772.2,0.71187,0.42567,0.86828,0.78868,0.55263,0.6237,0.41274,0.94361,0.6271,0.98067,0.000214497,0.000214497,0.000214497
152,37009,0.71052,0.42598,0.86664,0.71683,0.57483,0.61872,0.40741,0.94588,0.62951,0.98134,0.000210374,0.000210374,0.000210374
153,37245.5,0.71182,0.42499,0.86754,0.7461,0.55418,0.62207,0.4096,0.9482,0.62644,0.98092,0.000206251,0.000206251,0.000206251
154,37482.2,0.71158,0.42232,0.86733,0.74638,0.53252,0.61492,0.4068,0.94807,0.62826,0.98091,0.000202127,0.000202127,0.000202127
155,37732.4,0.70425,0.42071,0.86505,0.72444,0.55768,0.62021,0.41231,0.94517,0.63035,0.97946,0.000198004,0.000198004,0.000198004
156,37969.2,0.70276,0.41898,0.86416,0.7282,0.55487,0.61133,0.40628,0.94689,0.63363,0.98038,0.000193881,0.000193881,0.000193881
157,38220.2,0.701,0.41648,0.86503,0.76106,0.53401,0.62383,0.41234,0.94625,0.6318,0.98091,0.000189757,0.000189757,0.000189757
158,38456.7,0.70109,0.41771,0.86465,0.7312,0.55653,0.62007,0.41218,0.94733,0.63018,0.9814,0.000185634,0.000185634,0.000185634
159,38692.7,0.70244,0.41676,0.86194,0.73506,0.55765,0.61676,0.41067,0.94686,0.63524,0.98057,0.000181511,0.000181511,0.000181511
160,38928.7,0.69617,0.4131,0.86258,0.75649,0.54105,0.61417,0.40948,0.9463,0.63299,0.98025,0.000177387,0.000177387,0.000177387
161,39164,0.69613,0.41253,0.86224,0.71146,0.55802,0.61566,0.41368,0.94217,0.63416,0.97829,0.000173264,0.000173264,0.000173264
162,39400.5,0.69403,0.41125,0.86282,0.71713,0.55594,0.61461,0.41357,0.94382,0.63357,0.97971,0.000169141,0.000169141,0.000169141
163,39637.5,0.69672,0.41301,0.86257,0.73277,0.55157,0.62008,0.41494,0.94402,0.62949,0.98001,0.000165017,0.000165017,0.000165017
164,39874.3,0.6897,0.40879,0.85972,0.76414,0.53971,0.6186,0.41518,0.94561,0.63223,0.98055,0.000160894,0.000160894,0.000160894
165,40111.8,0.69044,0.41101,0.85936,0.7719,0.53602,0.61809,0.41352,0.94508,0.63167,0.9807,0.000156771,0.000156771,0.000156771
166,40349.1,0.6853,0.40632,0.85981,0.74387,0.54408,0.61458,0.41378,0.94637,0.63341,0.98092,0.000152647,0.000152647,0.000152647
167,40587,0.68912,0.40768,0.8599,0.77703,0.51769,0.61476,0.40937,0.94642,0.63394,0.98189,0.000148524,0.000148524,0.000148524
168,40824.5,0.68787,0.40747,0.85824,0.71654,0.5455,0.61442,0.4097,0.94703,0.63196,0.98229,0.000144401,0.000144401,0.000144401
169,41062.5,0.68574,0.40467,0.86035,0.74126,0.54308,0.6147,0.40879,0.94561,0.63197,0.98189,0.000140277,0.000140277,0.000140277
170,41301.4,0.67969,0.40329,0.85912,0.70907,0.56156,0.61442,0.40681,0.94468,0.63118,0.98209,0.000136154,0.000136154,0.000136154
171,41540.3,0.6779,0.40237,0.85789,0.7518,0.538,0.6149,0.40717,0.94316,0.63282,0.98176,0.000132031,0.000132031,0.000132031
172,41779.5,0.67995,0.40083,0.85733,0.71865,0.5685,0.61658,0.40757,0.94493,0.63269,0.98167,0.000127907,0.000127907,0.000127907
173,42017.6,0.67846,0.39924,0.85729,0.72421,0.57529,0.61335,0.40791,0.94552,0.63402,0.98268,0.000123784,0.000123784,0.000123784
174,42257,0.67815,0.40045,0.85878,0.70322,0.56837,0.61215,0.40684,0.94599,0.63422,0.98288,0.00011966,0.00011966,0.00011966
175,42494.3,0.67828,0.40139,0.85662,0.76074,0.53042,0.61245,0.41012,0.94744,0.63446,0.98421,0.000115537,0.000115537,0.000115537
176,42731.7,0.67357,0.39913,0.85715,0.72737,0.54845,0.61552,0.41236,0.94793,0.63624,0.98409,0.000111414,0.000111414,0.000111414
177,42969.5,0.67495,0.3953,0.85455,0.7455,0.55193,0.61646,0.41426,0.94844,0.63728,0.9849,0.00010729,0.00010729,0.00010729
